Link,Name,Subtitle,Price,Sale Price
https://www.nike.com/t/michigan-state-air-max-solo-mens-shoes-NLzGlD/FZ4836-001,Michigan State Nike Air Max Solo,Men's Shoes,$110,$89.97
https://www.nike.com/t/air-max-sc-trend-womens-shoes-dNdDbs/FQ8722-102,Nike Air Max SC Trend,Women's Shoes,$100,$85.97
https://www.nike.com/t/calm-mens-mules-m5tTKn/FD5130-200,Nike Calm,Men's Mules,$60,$51.97
https://www.nike.com/t/jordan-one-take-5-big-kids-shoes-p54NPP/FD2338-400,Jordan One Take 5,Big Kids' Shoes,$80,$60.97
https://www.nike.com/t/ebernon-low-womens-shoes-6dfCc8/AQ1779-100,Nike Ebernon Low,Women's Shoes,$70,$58.97
https://www.nike.com/t/texas-air-max-solo-mens-shoes-hLLTkH/FZ4842-001,Texas Nike Air Max Solo,Men's Shoes,$110,$89.97
https://www.nike.com/t/jr-tiempo-emerald-legend-10-academy-little-big-kids-mg-low-top-soccer-cleats-QdDSvc/FN5922-300,Nike Jr. Tiempo Emerald Legend 10 Academy,Little/Big Kids' MG Low-Top Soccer Cleats,$65,$55.97
https://www.nike.com/t/air-max-1-87-womens-shoes-xS1nPs/FQ8900-440,Nike Air Max 1 '87,Women's Shoes,$160,$104.97
https://www.nike.com/t/air-max-2013-mens-shoes-3Df8l0/HF3660-600,Nike Air Max 2013,Men's Shoes,$180,$119.97
https://www.nike.com/t/air-max-plus-womens-shoes-47Sxw5/DZ3670-002,Nike Air Max Plus,Women's Shoes,$180,$153.97
https://www.nike.com/t/jordan-max-aura-6-big-kids-shoes-qsSkRZ/FQ8297-001,Jordan Max Aura 6,Big Kids' Shoes,$95,$80.97
https://www.nike.com/t/air-max-koko-womens-sandals-gwRZGk/CW9705-001,Nike Air Max Koko,Women's Sandals,$100,$83.97
https://www.nike.com/t/sb-force-58-premium-skate-shoes-qp1TSM/DH7505-100,Nike SB Force 58 Premium,Skate Shoes,$85,$67.97
https://www.nike.com/t/metcon-9-mens-workout-shoes-Tc42zx/DZ2617-401,Nike Metcon 9,Men's Workout Shoes,$150,$127.97
https://www.nike.com/t/air-max-sc-little-kids-shoes-MQhm8H/CZ5356-119,Nike Air Max SC,Little Kids' Shoes,$70,$59.97
https://www.nike.com/t/air-max-plus-drift-mens-shoes-2Whgpp/FD4290-010,Nike Air Max Plus Drift,Men's Shoes,$185,$138.97
https://www.nike.com/t/vapor-edge-elite-360-2-mens-football-cleats-LdsghK/DA5457-101,Nike Vapor Edge Elite 360 2,Men's Football Cleats,$210,$178.97
https://www.nike.com/t/air-max-plus-big-kids-shoes-FTACHvx9/CD0609-029,Nike Air Max Plus,Big Kids' Shoes,$145,$87.97
https://www.nike.com/t/cortez-textile-mens-shoes-Tlm9kW/HF1435-300,Nike Cortez Textile,Men's Shoes,$90,$76.97
https://www.nike.com/t/tech-hera-womens-shoes-NjvkxR/DR9761-004,Nike Tech Hera,Women's Shoes,$110,$91.97
https://www.nike.com/t/air-max-270-go-big-kids-easy-on-off-shoes-GDD3R0/DV1968-103,Nike Air Max 270 GO,Big Kids' Easy On/Off Shoes,$130,$84.97
https://www.nike.com/t/air-zoom-infinity-tour-nrg-golf-shoes-HH7SLD/FN6845-001,Nike Air Zoom Infinity Tour NRG,Golf Shoes,$190,$161.97
https://www.nike.com/t/penn-state-air-max-solo-mens-shoes-cLSztr/FZ4840-001,Penn State Nike Air Max Solo,Men's Shoes,$110,$89.97
https://www.nike.com/t/offcourt-buffalo-bills-slide-Kw8ljn/DD0510-002,Nike Offcourt (NFL Buffalo Bills),Slide,$40,$30.97
https://www.nike.com/t/free-metcon-6-mens-workout-shoes-QFCf19/HM3754-802,Nike Free Metcon 6,Men's Workout Shoes,$120,$102.97
https://www.nike.com/t/downshifter-13-womens-road-running-shoes-extra-wide-T2dDgQ/FZ3088-100,Nike Downshifter 13,Women's Road Running Shoes (Extra Wide),$75,$63.97
https://www.nike.com/t/giannis-immortality-3-basketball-shoes-H93p2P/DZ7533-003,Giannis Immortality 3,Basketball Shoes,$90,$74.97
https://www.nike.com/t/zion-3-z-3d-basketball-shoes-CghHWs/FZ1318-060,"Zion 3 ""Z-3D""",Basketball Shoes,$150,$82.97
https://www.nike.com/t/jordan-1-low-alt-se-baby-toddler-shoes-HSb2pf/FQ8710-100,Jordan 1 Low Alt SE,Baby/Toddler Shoes,$70,$59.97
https://www.nike.com/t/air-jordan-9-g-nrg-golf-shoes-Jg0CfR/FN6931-100,Air Jordan 9 G NRG,Golf Shoes,$230,$172.97
https://www.nike.com/t/sfb-field-2-8-leather-tactical-boots-HdQlt9/AQ1202-900,"Nike SFB Field 2 8"" Leather",Tactical Boots,$175,$122.97
https://www.nike.com/t/vomero-17-womens-road-running-shoes-extra-wide-ZDKf7k/FN7998-001,Nike Vomero 17,Women's Road Running Shoes (Extra Wide),$160,$120.97
https://www.nike.com/t/jordan-1-mid-baby-toddler-shoes-fchgXf/DQ8425-061,Jordan 1 Mid,Baby/Toddler Shoes,$60,$45.97
https://www.nike.com/t/nikecourt-vapor-lite-2-mens-clay-tennis-shoes-Hpndhz/DV2016-401,NikeCourt Vapor Lite 2,Men's Clay Tennis Shoes,$85,$72.97
https://www.nike.com/t/lunar-roam-premium-mens-shoes-NghT8lyX/HF4314-699,Nike Lunar Roam Premium,Men's Shoes,$160,$104.97
https://www.nike.com/t/force-1-low-easyon-baby-toddler-shoes-rHrhD0/FN0236-600,Nike Force 1 Low EasyOn,Baby/Toddler Shoes,$55,$41.97
https://www.nike.com/t/sb-react-leo-skate-shoes-p5xlWk/DX4361-301,Nike SB React Leo,Skate Shoes,$95,$56.97
https://www.nike.com/t/nikecourt-lite-4-premium-mens-clay-court-tennis-shoes-HMT8nTRU/FQ8718-002,NikeCourt Lite 4 Premium,Men's Clay Court Tennis Shoes,$85,$72.97
https://www.nike.com/t/superrep-go-3-flyknit-next-nature-womens-workout-shoes-hSZBdX/DH3393-010,Nike SuperRep Go 3 Flyknit Next Nature,Women's Workout Shoes,$105,$63.97
https://www.nike.com/t/huarache-9-elite-tf-lax-se-lacrosse-shoes-HzkQZG/FV6148-001,Nike Huarache 9 Elite TF LAX SE,Lacrosse Shoes,$120,$102.97
https://www.nike.com/t/zoom-blazer-mid-pro-gt-skate-shoes-MLRQq9/FD0269-700,Nike Zoom Blazer Mid Pro GT,Skate Shoes,$100,$59.97
https://www.nike.com/t/sb-zoom-nyjah-3-premium-skate-shoes-wk7V8x/FV5718-001,Nike SB Zoom Nyjah 3 Premium,Skate Shoes,$120,$83.97
https://www.nike.com/t/offcourt-fc-barcelona-soccer-slides-Dzt9LS/FZ3185-400,Nike Offcourt (FC Barcelona),Soccer Slides,$40,$30.97
https://www.nike.com/t/structure-25-mens-road-running-shoes-extra-wide-BTNKXc/DZ3488-002,Nike Structure 25,Men's Road Running Shoes (Extra Wide),$140,$98.97
https://www.nike.com/t/air-jordan-1-low-method-of-make-womens-shoes-tq9cmG/FN5032-607,Air Jordan 1 Low Method of Make,Women's Shoes,$135,$101.97
https://www.nike.com/t/air-max-bella-tr-5-womens-workout-shoes-tLCg4B/DD9285-106,Nike Air Max Bella TR 5,Women's Workout Shoes,$95,$71.97
https://www.nike.com/t/calm-womens-sandals-Tf9tNq/FJ6043-001,Nike Calm,Women's Sandals,$80,$68.97
https://www.nike.com/t/air-humara-mens-shoes-nHgBTk/FJ7098-400,Nike Air Humara,Men's Shoes,$160,$104.97
https://www.nike.com/t/versair-womens-workout-shoes-d4kwrXIA/DZ3547-002,Nike Versair,Women's Workout Shoes,$140,$85.97
https://www.nike.com/t/downshifter-13-mens-road-running-shoes-4M0LNf/FD6454-100,Nike Downshifter 13,Men's Road Running Shoes,$75,$56.97
https://www.nike.com/t/vapor-edge-speed-360-2-mens-football-cleats-6zNTX9/FQ4045-102,Nike Vapor Edge Speed 360 2,Men's Football Cleats,$110,$77.97
https://www.nike.com/t/infinity-flow-little-kids-shoes-KjQpsq/FD6061-600,Nike Infinity Flow,Little Kids' Shoes,$87,$65.97
https://www.nike.com/t/interact-run-womens-road-running-shoes-v5LlQl/FD2292-003,Nike Interact Run,Women's Road Running Shoes,$85,$72.97
https://www.nike.com/t/huarache-9-elite-mid-lax-se-lacrosse-cleats-7LZPsX/FV6149-001,Nike Huarache 9 Elite Mid LAX SE,Lacrosse Cleats,$150,$112.97
https://www.nike.com/t/air-max-bolt-baby-toddler-shoes-mlHLML/CW1629-004,Nike Air Max Bolt,Baby/Toddler Shoes,$60,$44.97
https://www.nike.com/t/air-vapormax-2023-flyknit-mens-shoes-vSm5p2/DV1678-001,Nike Air VaporMax 2023 Flyknit,Men's Shoes,$210,$168.97
https://www.nike.com/t/gt-hustle-2-womens-basketball-shoes-LXNxnV/HF1570-001,Nike G.T. Hustle 2,Women's Basketball Shoes,$170,$127.97
https://www.nike.com/t/vapor-edge-pro-360-2-mens-football-cleats-xBwbDn/FQ4044-100,Nike Vapor Edge Pro 360 2,Men's Football Cleats,$135,$114.97
https://www.nike.com/t/force-trout-9-pro-mcs-baseball-cleats-Pn7Sdtxl/FB2908-001,Nike Force Trout 9 Pro MCS,Baseball Cleats,$75,$69.97
https://www.nike.com/t/air-max-thea-mid-womens-shoe-Q2mzEJ/859550-001,Nike Air Max Thea Mid,Women's Shoe,$150,$126.97
https://www.nike.com/t/dynamo-2-easyon-baby-toddler-shoes-LvjFC9/FD0554-600,Nike Dynamo 2 EasyOn,Baby/Toddler Shoes,$60,$52.97
https://www.nike.com/t/zegama-2-womens-trail-running-shoes-0RTMf0/FD5191-300,Nike Zegama 2,Women's Trail Running Shoes,$180,$153.97
https://www.nike.com/t/air-max-1-easyon-baby-toddler-shoes-CskhV7/DZ3309-106,Air Max 1 EasyOn,Baby/Toddler Shoes,$65,$55.97
https://www.nike.com/t/lebron-nxxt-gen-ampd-basketball-shoes-CH9Kwr/FJ1566-102,LeBron NXXT Gen AMPD,Basketball Shoes,$170,$94.97
https://www.nike.com/t/alpha-menace-4-shark-football-cleats-R3RCjP/FN0028-400,Nike Alpha Menace 4 Shark,Football Cleats,$55,$38.97
https://www.nike.com/t/star-runner-4-big-kids-road-running-shoes-eSaCSCya/DX7615-102,Nike Star Runner 4,Big Kids' Road Running Shoes,$57,$45.97
https://www.nike.com/t/air-zoom-tr-1-mens-workout-shoes-CM5Cn6/DX9016-002,Nike Air Zoom TR 1,Men's Workout Shoes,$130,$78.97
https://www.nike.com/t/air-max-1-mens-shoes-bSzK4f1F/FZ4133-640,Nike Air Max 1,Men's Shoes,$160,$120.97
https://www.nike.com/t/offcourt-oregon-state-slide-GwtMfd/DD0537-002,Nike Offcourt (Oregon State),Slide,$40,$25.97
https://www.nike.com/t/blazer-low-77-womens-shoes-01lVDq/HF5063-100,Nike Blazer Low '77,Women's Shoes,$90,$62.97
https://www.nike.com/t/tanjun-easyon-baby-toddler-shoes-Lpnk7T/DX9043-401,Nike Tanjun EasyOn,Baby/Toddler Shoes,$50,$42.97
https://www.nike.com/t/air-max-solo-little-kids-shoes-1FsHFR/FZ0944-100,Nike Air Max Solo,Little Kids' Shoes,$80,$60.97
https://www.nike.com/t/offcourt-pumas-unam-soccer-slides-mF5bcd/FZ3187-400,Nike Offcourt (Pumas UNAM),Soccer Slides,$40,$35.97
https://www.nike.com/t/alpha-menace-4-shark-big-kids-football-cleats-55B35P/FQ4012-400,Nike Alpha Menace 4 Shark,Big Kids' Football Cleats,$47,$39.97
https://www.nike.com/t/air-max-1-86-premium-shoes-pqMlR0/DO9844-101,Nike Air Max 1 '86 Premium,Shoes,$150,$112.97
https://www.nike.com/t/lebron-9-low-mens-shoes-flHVJd/DQ6400-300,Nike LeBron 9 Low,Men's Shoes,$190,$95.97
https://www.nike.com/t/gt-cut-academy-basketball-shoes-HWCFvAob/FB2599-100,Nike G.T. Cut Academy,Basketball Shoes,$95,$71.97
https://www.nike.com/t/cortez-leather-mens-shoes-SxhPXX/DM4044-106,Nike Cortez Leather,Men's Shoes,$90,$62.97
https://www.nike.com/t/invincible-3-mens-road-running-shoes-6MqQ72/DR2615-005,Nike Invincible 3,Men's Road Running Shoes,$180,$135.97
https://www.nike.com/t/vomero-17-mens-road-running-shoes-4x7CMp/FB1309-004,Nike Vomero 17,Men's Road Running Shoes,$160,$112.97
https://www.nike.com/t/infinityrn-4-mens-road-running-shoes-hlqHFQ/HF4916-100,Nike InfinityRN 4,Men's Road Running Shoes,$160,$112.97
https://www.nike.com/t/alpha-menace-4-pro-football-cleats-JJBP85/FD7037-600,Nike Alpha Menace 4 Pro,Football Cleats,$120,$90.97
https://www.nike.com/t/revolution-7-baby-toddler-shoes-nvbW1K/FB7691-401,Nike Revolution 7,Baby/Toddler Shoes,$50,$35.97
https://www.nike.com/t/downshifter-13-womens-road-running-shoes-T2dDgQ/FD6476-010,Nike Downshifter 13,Women's Road Running Shoes,$75,$63.97
https://www.nike.com/t/offcourt-liverpool-fc-soccer-slides-4L03Kw/FZ3189-001,Nike Offcourt (Liverpool FC),Soccer Slides,$40,$30.97
https://www.nike.com/t/offcourt-duo-womens-slides-X0HQzh/DC0496-100,Nike Offcourt Duo,Women's Slides,$45,$33.97
https://www.nike.com/t/go-flyease-womens-easy-on-off-shoes-LGmqKx/DR5540-105,Nike Go FlyEase,Women's Easy On/Off Shoes,$125,$96.97
https://www.nike.com/t/court-legacy-baby-toddler-shoes-65UPcd77/DA5382-104,Nike Court Legacy,Baby/Toddler Shoes,$40,$33.97
https://www.nike.com/t/legend-essential-2-premium-womens-training-shoes-LnSrgb/CZ3668-017,Nike Legend Essential 2 Premium,Women's Training Shoes,$65,$55.97
https://www.nike.com/t/air-presto-x-hello-kitty-mens-shoes-Tp1Rx6/DV3770-400,Nike Air Presto x Hello Kitty®,Men's Shoes,$140,$119.97
https://www.nike.com/t/offcourt-green-bay-packers-slide-XsTKLx/DD0539-002,Nike Offcourt (NFL Green Bay Packers),Slide,$40,$34.97
https://www.nike.com/t/rival-waffle-6-road-and-cross-country-racing-shoes-txWgQr/DX7998-600,Nike Rival Waffle 6,Road and Cross-Country Racing Shoes,$70,$59.97
https://www.nike.com/t/blazer-low-77-vintage-womens-shoes-c6Mn57/FQ8060-800,Nike Blazer Low '77 Vintage,Women's Shoes,$100,$65.97
https://www.nike.com/t/gp-challenge-pro-premium-mens-hard-court-tennis-shoes-dGbC0z/FQ7728-001,Nike GP Challenge Pro Premium,Men's Hard Court Tennis Shoes,$130,$110.97
https://www.nike.com/t/flyknit-haven-womens-shoes-x7fQ3k/FD2148-003,Nike Flyknit Haven,Women's Shoes,$120,$81.97
https://www.nike.com/t/terminator-high-tennessee-state-mens-basketball-shoes-cNsWST/FV2047-001,Nike Terminator High (Tennessee State),Men's Basketball Shoes,$150,$112.97
https://www.nike.com/t/nikecourt-vapor-cage-4-rafa-mens-hard-court-tennis-shoes-VbQK09/HQ1653-001,NikeCourt Vapor Cage 4 Rafa,Men’s Hard Court Tennis Shoes,$160,$136.97
https://www.nike.com/t/dunk-low-mens-shoes-9UvVopiC/HF4297-001,Nike Dunk Low,Men's Shoes,$135,$94.97
https://www.nike.com/t/jordan-one-take-5-basketball-shoes-5lWJJ3/FD2335-160,Jordan One Take 5,Basketball Shoes,$100,$85.97
https://www.nike.com/t/air-max-thea-premium-womens-shoes-3kkPdn/FJ9303-007,Nike Air Max Thea Premium,Women's Shoes,$120,$81.97
https://www.nike.com/t/gt-jump-2-mens-basketball-shoes-CZpmDQ/DJ9431-004,Nike G.T. Jump 2,Men's Basketball Shoes,$180,$102.97
https://www.nike.com/t/jordan-1-mid-rm-easyon-baby-toddler-shoes-TMxdZh/FQ1283-100,Jordan 1 Mid RM EasyOn,Baby/Toddler Shoes,$60,$45.97
https://www.nike.com/t/jordan-1-mid-se-baby-toddler-shoes-JMnp8p/FN7537-141,Jordan 1 Mid SE,Baby/Toddler Shoes,$65,$39.97
https://www.nike.com/t/blazer-mid-77-vintage-womens-shoes-twCzCf/DV7006-201,Nike Blazer Mid '77 Vintage,Women's Shoes,$110,$74.97
https://www.nike.com/t/offcourt-indianapolis-colts-slide-ZBFDPQ/DD0517-002,Nike Offcourt (NFL Indianapolis Colts),Slide,$40,$30.97
https://www.nike.com/t/team-hustle-d-11-big-kids-basketball-shoes-PSKkGw/DV8996-602,Nike Team Hustle D 11,Big Kids' Basketball Shoes,$60,$51.97
https://www.nike.com/t/vomero-17-womens-road-running-shoes-ZDKf7k/FB8502-006,Nike Vomero 17,Women's Road Running Shoes,$160,$104.97
https://www.nike.com/t/giannis-freak-6-big-kids-basketball-shoes-XS7Scx/FQ7379-400,Giannis Freak 6,Big Kids' Basketball Shoes,$105,$89.97
https://www.nike.com/t/pegasus-trail-4-gore-tex-womens-waterproof-trail-running-shoes-9knDsQ/DJ7929-303,Nike Pegasus Trail 4 GORE-TEX,Women's Waterproof Trail Running Shoes,$160,$107.97
https://www.nike.com/t/calm-womens-slides-7XtJSh/DX4816-600,Nike Calm,Women's Slides,$50,$37.97
https://www.nike.com/t/free-golf-nn-golf-shoes-dNtN9Ag5/FN0332-400,Nike Free Golf NN,Golf Shoes,$130,$84.97
https://www.nike.com/t/luka-3-speedway-baby-toddler-shoes-ZpNSl2/FQ8188-001,"Luka 3 ""Speedway""",Baby/Toddler Shoes,$60,$51.97
https://www.nike.com/t/acg-lowcate-se-mens-shoes-7Px0Lq/DR1030-001,Nike ACG Lowcate SE,Men's Shoes,$120,$66.97
https://www.nike.com/t/air-vapormax-2021-fk-big-kids-shoes-dWftsH/DB1550-001,Nike Air VaporMax 2021 FK,Big Kids' Shoes,$190,$142.97
https://www.nike.com/t/jr-phantom-luna-2-club-little-big-kids-mg-high-top-soccer-cleats-p5Z6fp/FJ2601-100,Nike Jr. Phantom Luna 2 Club,Little/Big Kids' MG High-Top Soccer Cleats,$52,$46.97
https://www.nike.com/t/air-force-1-low-retro-mens-shoes-91owWfkk/FD7039-200,Nike Air Force 1 Low Retro,Men's Shoes,$155,$93.97
https://www.nike.com/t/zoom-lebron-2-mens-shoes-dXL5wz/DR0826-100,Nike Zoom LeBron 2,Men's Shoes,$210,$105.97
https://www.nike.com/t/structure-25-womens-road-running-shoes-extra-wide-qpkKMs/FN7996-100,Nike Structure 25,Women's Road Running Shoes (Extra Wide),$140,$91.97
https://www.nike.com/t/lebron-20-uninterrupted-ep-basketball-shoes-ct1qVm/FN0941-001,LeBron 20 UNINTERRUPTED EP,Basketball Shoes,$200,$179.97
https://www.nike.com/t/air-vapormax-2021-fk-womens-shoes-1WB8SL/DC4112-100,Nike Air Vapormax 2021 FK,Women's Shoes,$210,$173.97
https://www.nike.com/t/free-rn-nn-womens-road-running-shoes-XkgH7L/DX6482-007,Nike Free RN NN,Women's Road Running Shoes,$110,$93.97
https://www.nike.com/t/air-vapormax-2023-flyknit-womens-shoes-gZhc8N/DV6840-601,Nike Air VaporMax 2023 Flyknit,Women's Shoes,$210,$173.97
https://www.nike.com/t/flex-runner-3-big-kids-road-running-shoes-GTMW5qSE/FN1294-401,Nike Flex Runner 3,Big Kids' Road Running Shoes,$55,$46.97
https://www.nike.com/t/spelmanoffcourt-slides-x2H2wq/DX5636-002,Spelman,Nike College Offcourt Slides,$40,$25.97
https://www.nike.com/t/dunk-high-womens-shoes-P0t1rV/FN4216-001,Nike Dunk High,Women's Shoes,$130,$99.97
https://www.nike.com/t/offcourt-new-york-jets-slide-f2SVph/DD0528-002,Nike Offcourt (NFL New York Jets),Slide,$40,$30.97
https://www.nike.com/t/offcourt-chicago-cubs-slide-B2ZZsZ/DH6973-002,Nike Offcourt (MLB Chicago Cubs),Slide,$40,$28.97
https://www.nike.com/t/sb-janoski-slip-skate-shoes-2qx9sk/FN5893-500,Nike SB Janoski+ Slip,Skate Shoes,$85,$58.97
https://www.nike.com/t/air-more-uptempo-baby-toddler-shoes-zvxdXp/FV5368-100,Nike Air More Uptempo,Baby/Toddler Shoes,$85,$75.97
https://www.nike.com/t/attack-mens-shoes-PgSqk0/FZ2097-100,Nike Attack,Men's Shoes,$130,$97.97
https://www.nike.com/t/alpha-huarache-elite-4-mid-mens-baseball-cleats-JDPv50/FD2744-101,Nike Alpha Huarache Elite 4 Mid,Men's Baseball Cleats,$100,$73.97
https://www.nike.com/t/alpha-menace-4-elite-travis-kelce-football-cleats-Gbbd6T/HF4316-001,"Nike Alpha Menace 4 Elite ""Travis Kelce""",Football Cleats,$220,$189.97
https://www.nike.com/t/pegasus-41-mens-road-running-shoes-extra-wide-R6tpoXaD/FN4932-401,Nike Pegasus 41,Men's Road Running Shoes (Extra Wide),$140,$119.97
https://www.nike.com/t/infinity-flow-big-kids-running-shoes-2fM32q/FD6058-700,Nike Infinity Flow,Big Kids' Running Shoes,$92,$69.97
https://www.nike.com/t/dunk-high-premium-womens-shoes-ZhkMvb/DX2044-201,Nike Dunk High Premium,Women's Shoes,$140,$95.97
https://www.nike.com/t/gp-challenge-pro-mens-hard-court-tennis-shoes-lDL8Nn/FB3145-008,Nike GP Challenge Pro,Men's Hard Court Tennis Shoes,$120,$90.97
https://www.nike.com/t/acg-torre-mid-waterproof-mens-shoes-DRD92k/FD0212-002,Nike ACG Torre Mid Waterproof,Men's Shoes,$160,$120.97
https://www.nike.com/t/court-borough-low-recraft-little-kids-shoes-YC85Jqo5/DV5457-112,Nike Court Borough Low Recraft,Little Kids' Shoes,$57,$48.97
https://www.nike.com/t/air-max-dn-se-womens-shoes-xD4x0g/HJ9636-001,Nike Air Max Dn SE,Women's Shoes,$160,$124.97
https://www.nike.com/t/ispa-mindbody-mens-shoes-Q6K7Z3/DH7546-100,Nike ISPA MindBody,Men's Shoes,$180,$99.97
https://www.nike.com/t/air-jordan-1-low-g-golf-shoes-ZR2b5R/DD9315-101,Air Jordan 1 Low G,Golf Shoes,$140,$105.97
https://www.nike.com/t/gt-cut-2-womens-basketball-shoes-DGHHnK/FQ8706-300,Nike G.T. Cut 2,Women's Basketball Shoes,$170,$111.97
https://www.nike.com/t/jordan-85-metallic-burgundy-baby-toddler-shoes-z1wR7D/DV3655-161,"Jordan '85 ""Metallic Burgundy""",Baby/Toddler Shoes,$75,$60.97
https://www.nike.com/t/air-alpha-force-88-x-billie-mens-shoes-mhwz7C/DZ6763-101,Nike Air Alpha Force 88 x Billie,Men's Shoes,$130,$97.97
https://www.nike.com/t/mmw-005-mens-slides-8NcZW3/DH1258-700,Nike x MMW 005,Men's Slides,$190,$142.97
https://www.nike.com/t/free-golf-nn-golf-shoes-wide-dNtN9Ag5/FQ7875-100,Nike Free Golf NN,Golf Shoes (Wide),$130,$84.97
https://www.nike.com/t/air-max-solo-mens-shoes-rkVsgQ/FV1340-100,Nike Air Max Solo,Men's Shoes,$100,$65.97
https://www.nike.com/t/pegasus-trail-5-gore-tex-womens-waterproof-trail-running-shoes-ltkHcC/FQ0912-600,Nike Pegasus Trail 5 GORE-TEX,Women's Waterproof Trail Running Shoes,$170,$127.97
https://www.nike.com/t/air-force-1-pltaform-womens-shoes-XL2m2Q/DJ9946-602,Nike Air Force 1 PLT.AF.ORM,Women's Shoes,$120,$91.97
https://www.nike.com/t/cortez-leather-womens-shoes-tZtTd5/DN1791-100,Nike Cortez Leather,Women's Shoes,$90,$60.97
https://www.nike.com/t/sb-check-canvas-little-kids-skate-shoes-rFbnzt/905371-006,Nike SB Check Canvas,Little Kids' Skate Shoes,$50,$42.97
https://www.nike.com/t/air-max-1-86-og-mens-shoes-gKcnc4/FN8358-200,Nike Air Max 1 '86 OG,Men's Shoes,$160,$120.97
https://www.nike.com/t/air-jordan-1-retro-low-slip-womens-shoes-3lqhns/AV3918-200,Air Jordan 1 Retro Low Slip,Women's Shoes,$110,$77.97
https://www.nike.com/t/kd16-asw-basketball-shoes-H3gcDG/FJ4240-300,KD16 ASW,Basketball Shoes,$160,$104.97
https://www.nike.com/t/jordan-23-7-little-kids-shoes-M60KVs/DQ9293-605,Jordan 23/7,Little Kids' Shoes,$65,$55.97
https://www.nike.com/t/tanjun-easyon-little-kids-shoes-x6LQ77/DX9042-102,Nike Tanjun EasyOn,Little Kids' Shoes,$60,$51.97
https://www.nike.com/t/acg-mountain-fly-2-low-gore-tex-mens-shoes-r5C3VW/HF6245-003,Nike ACG Mountain Fly 2 Low GORE-TEX,Men's Shoes,$180,$135.97
https://www.nike.com/t/acg-air-exploraid-mens-shoes-4tjZFR/FV2925-300,Nike ACG Air Exploraid,Men's Shoes,$140,$98.97
https://www.nike.com/t/air-jordan-1-brooklyn-womens-boots-kd9QhX/FJ5737-600,Air Jordan 1 Brooklyn,Women's Boots,$165,$115.97
https://www.nike.com/t/air-max-90-womens-shoes-2ZsM2w/DH8010-004,Nike Air Max 90,Women's Shoes,$130,$107.97
https://www.nike.com/t/air-zoom-crossover-2-big-kids-basketball-shoes-y43wlBP1/FB2689-002,Nike Air Zoom Crossover 2,Big Kids' Basketball Shoes,$82,$69.97
https://www.nike.com/t/air-max-1-se-big-kids-shoes-nbdjx8/FN7287-100,Nike Air Max 1 SE,Big Kids' Shoes,$105,$78.97
https://www.nike.com/t/sb-zoom-pogo-plus-skate-shoes-TvcdwL/DV5469-601,Nike SB Zoom Pogo Plus,Skate Shoes,$90,$62.97
https://www.nike.com/t/air-force-1-07-lv8-mens-shoes-5PBzpHVE/FQ8714-003,Nike Air Force 1 '07 LV8,Men's Shoes,$125,$93.97
https://www.nike.com/t/gt-cut-3-se-little-kids-basketball-shoes-WCV5Dn/FV5628-400,Nike G.T. Cut 3 SE,Little Kids' Basketball Shoes,$75,$63.97
https://www.nike.com/t/air-penny-2-mens-shoes-67X3rk/DV0817-001,Nike Air Penny 2,Men's Shoes,$200,$110.97
https://www.nike.com/t/sfb-6-leather-mens-boot-l3Ngv1/862507-201,"Nike SFB 6"" Leather",Men's Boot,$150,$112.97
https://www.nike.com/t/offcourt-las-vegas-raiders-slide-d1xkQN/DD0542-002,Nike Offcourt (NFL Las Vegas Raiders),Slide,$40,$28.97
https://www.nike.com/t/air-max-impact-4-womens-basketball-shoes-N46Z3p/FV1699-010,Nike Air Max Impact 4,Women's Basketball Shoes,$95,$52.97
https://www.nike.com/t/court-vision-low-mens-shoes-M967RF/FZ4124-100,Nike Court Vision Low,Men's Shoes,$80,$63.97
https://www.nike.com/t/react-sfb-carbon-low-mens-elite-outdoor-shoes-3xfJmb/CZ7399-900,Nike React SFB Carbon Low,Men’s Elite Outdoor Shoes,$145,$109.97
https://www.nike.com/t/metcon-9-amp-womens-workout-shoes-xMlsHx/DZ2539-600,Nike Metcon 9 AMP,Women's Workout Shoes,$160,$136.97
https://www.nike.com/t/zoom-gp-challenge-1-mens-hard-court-tennis-shoes-cFdcc5/FB3147-006,Nike Zoom GP Challenge 1,Men's Hard Court Tennis Shoes,$160,$120.97
https://www.nike.com/t/full-force-low-big-kids-shoes-fmkcZB/FV5929-101,Nike Full Force Low,Big Kids' Shoes,$80,$68.97
https://www.nike.com/t/georgia-air-max-solo-mens-shoes-lJF79p/FZ4834-001,Georgia Nike Air Max Solo,Men's Shoes,$110,$89.97
https://www.nike.com/t/tc-7900-womens-shoes-rhQhVk/HF1055-133,Nike TC 7900,Women's Shoes,$120,$90.97
https://www.nike.com/t/air-max-1-mens-shoes-2C5sX2/FN6952-101,Nike Air Max 1,Men's Shoes,$140,$99.97
https://www.nike.com/t/precision-6-womens-basketball-shoes-fPC8gK/FV1894-800,Nike Precision 6,Women's Basketball Shoes,$80,$60.97
https://www.nike.com/t/air-max-97-womens-shoes-Fr6rM4/FN7173-133,Nike Air Max 97,Women's Shoes,$185,$129.97
https://www.nike.com/t/air-jordan-1-elevate-low-womens-shoes-Q630Pk/DH7004-101,Air Jordan 1 Elevate Low,Women's Shoes,$135,$114.97
